Client ID,Industry Type,id,Weight,Volume,Average CFT
1570,NON-ECOMMERCE,5,133.0,20.27,7.323163298078521
1572,NON-ECOMMERCE,20,1930.0,112.33,17.299525004474987
1579,NON-ECOMMERCE,56,2863.0,328.88,8.481998444518373
1587,NON-ECOMMERCE,22,10820.0,1102.04,14.15005941466345
1591,NON-ECOMMERCE,106,7843.0,652.9,13.67801424011872
1598,NON-ECOMMERCE,29,2010.945,392.63,5.655520717821577
1600,NON-ECOMMERCE,5,2314.0,148.54,21.056980853031085
1608,NON-ECOMMERCE,4,319.0,19.509999999999998,24.411878514636093
1611,NON-ECOMMERCE,23,2665.14,410.79,18.86602394696832
1618,NON-ECOMMERCE,1,43.0,2.33,18.454935622317596
1621,NON-ECOMMERCE,10,720.0,48.669999999999995,17.520373019040044
1623,NON-ECOMMERCE,12,8529.0,1421.86,6.006138108862699
1626,NON-ECOMMERCE,4,160.0,22.880000000000003,6.741896938328111
1629,NON-ECOMMERCE,13,2628.0,638.58,4.087644845834973
1633,NON-ECOMMERCE,30,2645.71,361.68,7.729600822211152
1638,NON-ECOMMERCE,27,14322.5,508.47,32.86644737886219
1644,NON-ECOMMERCE,2,319.0,18.5,16.86280137772675
1646,NON-ECOMMERCE,177,16586.0,12759.35,1.3112661115747313
1654,NON-ECOMMERCE,98,78709.95999999999,7108.57,14.983929317676052
1660,NON-ECOMMERCE,10,11770.0,496.55999999999995,22.99688257480073
1669,NON-ECOMMERCE,167,36163.0,4309.08,8.925115743897706
1671,NON-ECOMMERCE,21,10146.0,2169.2,4.6650870025840065
1679,NON-ECOMMERCE,2,150.0,30.599999999999998,6.560162978341173
1680,NON-ECOMMERCE,13,8436.0,565.84,15.852904830815946
1687,NON-ECOMMERCE,20,921.0,240.36,7.513069960229397
1693,NON-ECOMMERCE,12,3666.0,962.4200000000001,3.970170853794493
1696,NON-ECOMMERCE,1,121.0,19.1,6.335078534031413
1697,NON-ECOMMERCE,13,1096.0,131.23000000000002,10.914415407860817
1703,NON-ECOMMERCE,6,2935.2,326.1,9.571715177636326
1707,NON-ECOMMERCE,1,52.0,6.61,7.866868381240544
1719,NON-ECOMMERCE,50,5958.0,664.74,8.914810154547597
1729,NON-ECOMMERCE,20,1839.0,291.15999999999997,7.151932683263572
1731,NON-ECOMMERCE,31,1753.0,1004.56,1.6955310048988543
1732,NON-ECOMMERCE,7,1458.1,260.19,5.966925776577983
1736,NON-ECOMMERCE,18,1266.0,176.51,14.22617188606744
1741,NON-ECOMMERCE,35,3768.0,463.21999999999997,7.9553395404974445
1742,NON-ECOMMERCE,64,4647.0,387.53000000000003,14.642023395650172
1745,NON-ECOMMERCE,2,90.0,11.53,7.496750942824567
1750,NON-ECOMMERCE,11,786.0,95.45,9.808258163603542
1758,NON-ECOMMERCE,7,140.0,19.84,34.22190843825538
1769,NON-ECOMMERCE,16,2959.0,466.11,7.9187098041608674
1777,NON-ECOMMERCE,65,3704.0,908.82,5.1100605162952455
1780,NON-ECOMMERCE,41,7250.0,630.09,22.900595439242963
1781,NON-ECOMMERCE,1,20.0,1.61,12.422360248447204
1784,NON-ECOMMERCE,1,100.0,25.99,3.8476337052712584
1792,NON-ECOMMERCE,34,2968.0,935.16,10.537164499829768
1798,NON-ECOMMERCE,5,2113.0,235.95000000000002,10.438350545809831
1803,NON-ECOMMERCE,31,2776.0,564.79,9.16752112313467
1806,NON-ECOMMERCE,6,302.0,7.739999999999999,78.00202431684117
1807,NON-ECOMMERCE,12,1517.0,90.99000000000001,26.325799960282836
1808,NON-ECOMMERCE,15,10659.0,531.17,18.448022427451075
1810,NON-ECOMMERCE,5,2469.0,155.67,16.29568315428276
1811,NON-ECOMMERCE,4,368.0,5.3100000000000005,75.93386891793755
1817,NON-ECOMMERCE,32,3010.0,461.74,6.87851245410932
1821,NON-ECOMMERCE,4,485.0,70.95,4.498685918510638
1823,NON-ECOMMERCE,9,1112.0,234.85,12.048552825653745
1827,NON-ECOMMERCE,11,1106.0,203.39,8.028139371242817
1838,NON-ECOMMERCE,1,20.0,7.04,2.840909090909091
1842,NON-ECOMMERCE,41,20151.3,3068.37,7.065058251995183
1849,NON-ECOMMERCE,19,1427.18,556.79,2.7062805599500477
1852,NON-ECOMMERCE,231,23996.0,2031.79,23.26772399370993
1869,NON-ECOMMERCE,93,719.0,148.6,5.629259352694006
1870,NON-ECOMMERCE,3,85.0,7.71,14.621222966050553
1871,NON-ECOMMERCE,4,365.0,39.28,9.614469113320235
1873,NON-ECOMMERCE,3,279.0,19.509999999999998,16.441443164666918
1879,NON-ECOMMERCE,1,31.0,4.79,6.471816283924843
1889,NON-ECOMMERCE,20,2015.0,431.88,5.098718871704298
1892,NON-ECOMMERCE,148,39317.0,3568.46,11.529393298063226
1902,NON-ECOMMERCE,81,4456.45,534.27,34.09144191147899
1909,NON-ECOMMERCE,13,2849.0,543.8199999999999,5.200984501781289
1911,NON-ECOMMERCE,7,1535.0,172.57,9.67685573368581
1913,NON-ECOMMERCE,145,3286.0,295.5,13.023518423875585
1919,NON-ECOMMERCE,1,20.0,4.5,4.444444444444445
1921,NON-ECOMMERCE,4,1383.0,73.52000000000001,24.26496640740408
1922,NON-ECOMMERCE,11,5235.0,435.88,10.747488323222587
1937,NON-ECOMMERCE,29,7787.0,712.26,13.21668542368662
1939,NON-ECOMMERCE,8,679.0,123.49000000000001,5.76504175211403
1941,NON-ECOMMERCE,114,12369.2,3659.46,4.671036984906474
1947,NON-ECOMMERCE,55,3113.4,347.79,58.480147590815754
1958,NON-ECOMMERCE,10,3902.0,274.65999999999997,12.241673317872511
1959,NON-ECOMMERCE,21,2412.0,329.94,9.694886333054292
1963,NON-ECOMMERCE,50,7485.0,1162.18,6.906470362870698
1964,NON-ECOMMERCE,18,2477.7,318.28,7.630594838655321
1966,NON-ECOMMERCE,54,42850.0,2556.75,21.4854346903843
1967,NON-ECOMMERCE,12,920.0,146.93,6.2625595891073615
1971,NON-ECOMMERCE,85,5235.6,1076.72,6.4402851723942005
1976,NON-ECOMMERCE,64,3652.0,636.0,8.980587111948697
1984,NON-ECOMMERCE,146,9675.884,3832.78,9.645684075029816
1985,NON-ECOMMERCE,2,205.0,25.189999999999998,7.5521107221379165
1986,NON-ECOMMERCE,8,2987.0,488.22,6.121575343283821
1990,NON-ECOMMERCE,10,372.0,55.82,15.140536752817368
1999,NON-ECOMMERCE,2,340.0,15.16,21.920656544208082
2010,NON-ECOMMERCE,10,2820.0,356.09000000000003,8.388997177075257
2011,NON-ECOMMERCE,1,290.0,18.06,16.057585825027687
2018,NON-ECOMMERCE,1,65.0,5.98,10.869565217391303
2033,NON-ECOMMERCE,30,1070.0,51.03,22.50443738750047
2035,NON-ECOMMERCE,10,2405.0,229.74,10.947146980475274
2037,NON-ECOMMERCE,1,46.0,6.0,7.666666666666667
2038,NON-ECOMMERCE,26,1850.0,350.12,5.070871805022515
2040,NON-ECOMMERCE,1,600.0,13.75,43.63636363636363
2041,NON-ECOMMERCE,72,13141.880000000001,1492.03,8.86087598261574
2042,NON-ECOMMERCE,39,5216.0,898.6099999999999,23.347085615612567
2047,NON-ECOMMERCE,8,690.0,183.06,25.01928766029218
2049,NON-ECOMMERCE,9,495.0,62.65,8.886589039074089
2055,NON-ECOMMERCE,40,15863.0,1809.49,10.30099689195676
2064,NON-ECOMMERCE,6,345.0,175.57,2.095158338908858
2068,NON-ECOMMERCE,13,11672.0,1540.39,10.442023154059903
2072,NON-ECOMMERCE,6,1423.0,321.96,4.133713732385131
2075,NON-ECOMMERCE,9,1261.0,87.14,14.292286229471781
2078,NON-ECOMMERCE,2,247.0,16.66,12.3941199645425
2087,NON-ECOMMERCE,59,5367.74,896.12,6.171549238902281
2088,NON-ECOMMERCE,1,20.0,4.47,4.47427293064877
2097,NON-ECOMMERCE,26,520.0,48.89,91.47762612873355
2108,NON-ECOMMERCE,4,240.0,31.52,9.165147854035727
2111,NON-ECOMMERCE,2,211.0,17.509999999999998,12.46199715932434
2114,NON-ECOMMERCE,1,300.0,12.73,23.566378633150038
2116,NON-ECOMMERCE,2,2800.0,150.01,18.665422305179654
2117,NON-ECOMMERCE,2,166.0,24.45,6.760605527195917
2118,NON-ECOMMERCE,1,20.0,0.33,60.6060606060606
2128,NON-ECOMMERCE,9,4019.3,723.3,5.2686599756856
2131,NON-ECOMMERCE,18,381.0,46.82,12.752786268585915
2137,NON-ECOMMERCE,4,50.0,10.31,10.861160527242
2144,NON-ECOMMERCE,1,40.0,8.33,4.801920768307323
2148,NON-ECOMMERCE,2,2310.0,26.16,115.1300187491843
2152,NON-ECOMMERCE,10,665.6,133.63,5.013794454082671
2155,NON-ECOMMERCE,8,467.0,76.44,6.415980905693055
2156,NON-ECOMMERCE,5,4890.0,168.17999999999998,24.51826403475966
2157,NON-ECOMMERCE,6,567.0,94.57,6.146744459260479
2165,NON-ECOMMERCE,1,21.6,3.5,6.171428571428572
2167,NON-ECOMMERCE,1,56.0,5.94,9.427609427609427
2179,NON-ECOMMERCE,14,3274.0,251.61,13.434631308353476
2183,NON-ECOMMERCE,16,229.0,38.019999999999996,4.380133653674836
2184,NON-ECOMMERCE,4,308.0,108.29,2.766545991337731
2188,NON-ECOMMERCE,94,26345.0,2886.69,9.811285608564623
2189,NON-ECOMMERCE,23,1370.0,285.76,6.390354992439868
2190,NON-ECOMMERCE,1,220.0,1.17,188.03418803418805
2194,NON-ECOMMERCE,6,1122.0,62.42,17.095128819844998
2196,NON-ECOMMERCE,8,7279.0,192.32,44.16031130725679
2207,NON-ECOMMERCE,1,438.0,41.81,10.475962688352068
2208,NON-ECOMMERCE,2,92.0,5.66,17.96925566343042
2209,NON-ECOMMERCE,3,676.0,123.30999999999999,5.108926687990782
2212,NON-ECOMMERCE,38,5258.0,1066.75,4.76845702438614
2216,NON-ECOMMERCE,5,365.0,62.82,8.058921164842072
2219,NON-ECOMMERCE,15,493.0,38.34,16.103964164643948
2225,NON-ECOMMERCE,7,201.0,25.259999999999998,9.311558856595541
2230,NON-ECOMMERCE,3,136.0,9.64,19.217354733331376
2239,NON-ECOMMERCE,4,4124.91,490.16999999999996,8.225980946584382
2241,NON-ECOMMERCE,24,29165.0,1580.19,19.883761225292474
2252,NON-ECOMMERCE,4,436.0,50.6,8.727852334483966
2258,NON-ECOMMERCE,9,987.0,41.21,47.030126867184464
2266,NON-ECOMMERCE,4,1140.0,70.8,13.006245942230981
2269,NON-ECOMMERCE,3,175.0,28.85,6.065909481451808
2274,NON-ECOMMERCE,22,1751.0,226.35,10.903934455069596
2288,NON-ECOMMERCE,5,740.0,89.22999999999999,8.400014858069886
2289,NON-ECOMMERCE,5,411.0,64.51,6.143046375129879
2291,NON-ECOMMERCE,8,948.0,141.32,9.346601486175098
2296,NON-ECOMMERCE,1,50.0,13.5,3.7037037037037037
2307,NON-ECOMMERCE,7,1224.5,241.61,5.737792820724256
2325,NON-ECOMMERCE,3,900.0,439.99,2.0430974330057663
2327,NON-ECOMMERCE,25,2065.5,315.13,6.653065646315981
2330,NON-ECOMMERCE,2,410.0,96.33,5.475161167993933
2335,NON-ECOMMERCE,4,859.0,150.04,4.684892993041797
2337,NON-ECOMMERCE,9,3380.0,166.93,27.18896232272916
2338,NON-ECOMMERCE,1,797.0,42.0,18.976190476190474
2340,NON-ECOMMERCE,2,150.0,12.84,108.13492063492063
2341,NON-ECOMMERCE,1,20.0,0.17,117.6470588235294
2347,NON-ECOMMERCE,2,1840.0,112.02000000000001,14.690480598310215
2363,NON-ECOMMERCE,1,40.0,0.6,66.66666666666667
2364,NON-ECOMMERCE,1,28.0,1.56,17.94871794871795
2365,NON-ECOMMERCE,1,215.0,4.22,50.9478672985782
2368,NON-ECOMMERCE,2,200.0,17.82,11.222820346970664
2369,NON-ECOMMERCE,10,4780.0,285.1,16.76604700105226
2385,NON-ECOMMERCE,1,470.0,11.17,42.07699194270367
2395,NON-ECOMMERCE,1,20.0,10.99,1.8198362147406733
2403,NON-ECOMMERCE,2,82.0,1.04,82.642089093702
1144,PHARMA,76,8720.223,1186.07,6.8473741752090715
1161,PHARMA,235,36511.0,8236.82,5.865637282551331
1164,PHARMA,385,118395.5,17128.59,7.206015831018038
1165,PHARMA,970,33088.0,7126.23,5.814821015497054
1171,PHARMA,349,59037.45,10292.460000000001,5.919496427432575
1186,PHARMA,2,133.0,41.91,3.258379951789694
1192,PHARMA,16,635.0,229.38,2.8112838625415706
1193,PHARMA,545,30355.85,3997.52,11.658199774840451
1211,PHARMA,184,103834.34,11408.65,14.67633448193596
1241,PHARMA,28,4577.58,670.35,6.895800322010558
1250,PHARMA,39,57033.0,5626.79,10.98108623767353
1255,PHARMA,40,6899.0,834.93,7.798986319987803
1260,PHARMA,12,1618.0,195.39,7.281908483122154
1272,PHARMA,31,1320.0,209.77,6.355546367691061
1283,PHARMA,44,15023.0,2295.92,8.11752733236891
1305,PHARMA,64,1077.0,917.5699999999999,4.131623443005431
1308,PHARMA,425,76729.26,5882.35,19.00046216194371
1318,PHARMA,44,8623.039999999999,930.49,8.703304643634048
1361,PHARMA,45,11852.918,2083.1,7.17168837265889
1364,PHARMA,28,4165.0,542.39,6.287648737445155
1366,PHARMA,47,13484.0,669.76,18.34298309322158
1378,PHARMA,182,7970.0,438.92,20.09652756172304
1379,PHARMA,5,1968.0,184.28,10.005752219561305
1382,PHARMA,3,599.0,56.92,10.895204704985348
1392,PHARMA,14,1225.0,207.12,6.113230764805331
1396,PHARMA,15,11318.75,1785.26,5.186006074866659
1397,PHARMA,41,29852.0,2796.2200000000003,10.216472466579713
1417,PHARMA,41,28557.5,3471.22,9.787282255780658
1440,PHARMA,94,7997.0,1242.96,6.642226405703718
1466,PHARMA,174,70999.14,3762.11,18.58942274924051
1468,PHARMA,76,7289.0,651.5,11.329088636706036
1474,PHARMA,231,22759.66,3785.62,6.378875455136005
1485,PHARMA,113,17830.0,1607.78,11.773625730050082
1504,PHARMA,45,15682.6,1468.92,8.589404026984226
1527,PHARMA,24,1198.36,157.58,7.349252326544608
1538,PHARMA,12,1588.0,211.14,7.38035549937764
1547,PHARMA,30,1561.0,242.43,6.850707698242399
1551,PHARMA,31,1615.0,92.85,18.029123780380278
1597,PHARMA,14,328.0,19.25,17.634584147751546
1616,PHARMA,43,17562.25,1687.73,13.81092369079253
1642,PHARMA,39,34268.0,6920.8,4.955817857483255
1647,PHARMA,42,37821.0,6359.33,6.500665822271846
1648,PHARMA,29,4783.0,691.5,6.308698457452513
1653,PHARMA,12,32197.0,2777.67,12.296563488274598
1666,PHARMA,38,10140.0,592.61,16.024173438849147
1667,PHARMA,18,11093.6,1288.33,18.19434520429342
1672,PHARMA,60,15003.0,1273.8799999999999,12.129166329571914
1681,PHARMA,3,622.0,106.75,5.521631179987355
1686,PHARMA,58,8485.505000000001,1504.6499999999999,7.695193472652483
1690,PHARMA,127,11581.615,1424.3,7.326088789726252
1692,PHARMA,13,1085.0,138.96,8.948170879853759
1734,PHARMA,135,10983.0,1653.59,7.694855817174256
1735,PHARMA,19,4705.0,242.94,17.6448432091587
1738,PHARMA,6,102.0,62.43,1.6118202161239132
1739,PHARMA,50,7362.0,911.6899999999999,9.362168656872468
1770,PHARMA,11,17137.0,2021.6,9.211739121449519
1774,PHARMA,24,1491.0,202.77,10.024235096420325
1775,PHARMA,85,8782.0,1069.45,14.525380866201388
1793,PHARMA,87,2653.0,334.83,7.960925458636633
1800,PHARMA,1,52.0,3.22,16.149068322981364
1826,PHARMA,7,137.0,14.79,9.448664108170819
1837,PHARMA,22,7393.0,1153.61,8.437501517708212
1841,PHARMA,6,580.0,56.66,10.113550553047157
1851,PHARMA,7,185.0,25.48,7.517481208777679
1864,PHARMA,20,753.8,287.82,3.03214430654606
1868,PHARMA,11,2005.0,265.39,7.4536042280380945
1875,PHARMA,223,52335.63,5411.7,32.11131677499006
1885,PHARMA,18,11637.01,1270.3300000000002,9.071543383564702
1906,PHARMA,24,9903.0,923.25,11.507950265138275
1915,PHARMA,4,4845.0,452.80999999999995,10.09181945856442
1940,PHARMA,7,726.0,92.53,6.8707798892358225
1942,PHARMA,15,12834.2,1087.36,10.28642059778596
1972,PHARMA,40,7988.0,894.18,10.074196804267839
1983,PHARMA,18,1919.0,232.56,8.695113582710398
2001,PHARMA,15,8840.0,4459.48,2.398296550400951
2004,PHARMA,1,130.0,30.33,4.286185295087373
2014,PHARMA,7,1029.0,86.78,11.777767810890314
2026,PHARMA,7,165.0,31.59,11.258910747645256
2030,PHARMA,10,4532.4,907.81,4.888999356312498
2045,PHARMA,8,3072.0,322.2,9.57440819584427
2082,PHARMA,5,1135.0,719.5699999999999,1.6655613729135457
2092,PHARMA,3,929.0,90.32,10.614256792145355
2100,PHARMA,4,1750.0,431.21999999999997,4.284029180087098
2104,PHARMA,9,27612.0,2313.88,10.440050875787517
2112,PHARMA,12,1943.0,325.34,6.837770546847499
2138,PHARMA,5,352.0,62.62,6.589820298284418
2141,PHARMA,30,3023.0,288.0,11.447416423464853
2142,PHARMA,8,710.0,53.230000000000004,13.107092619858012
2146,PHARMA,2,4400.0,361.18,16.31935711115686
2198,PHARMA,2,1241.0,133.04000000000002,11.052587554564997
2199,PHARMA,7,425.0,65.34,18.658263486191995
2203,PHARMA,10,4160.0,482.22,8.572313111369027
2211,PHARMA,1,47.0,2.9,16.20689655172414
2244,PHARMA,34,1235.0,198.38,6.378089558044941
2250,PHARMA,31,5308.0,729.59,7.138801670381778
2253,PHARMA,6,575.0,90.92,7.366854152551734
2260,PHARMA,7,6270.0,901.13,8.191679146470424
2267,PHARMA,2,221.0,60.96,2.8892763357432236
2275,PHARMA,2,1575.0,106.25,14.789077495975434
2294,PHARMA,1,94.0,18.0,5.222222222222222
2315,PHARMA,3,62.0,10.37,5.766629520910342
2320,PHARMA,2,38.0,5.06,7.361485871310567
2322,PHARMA,4,2249.0,265.33,8.842456674126536
2331,PHARMA,2,103.0,3.84,70.68862275449102
2339,PHARMA,3,3035.0,351.17,8.36975189635524
2354,PHARMA,1,28.0,8.56,3.2710280373831773
2361,PHARMA,1,78.0,7.41,10.526315789473683
2372,PHARMA,1,360.0,37.19,9.680021511158914
2374,PHARMA,1,1380.0,396.3,3.4822104466313397
2376,PHARMA,1,1880.0,72.4,25.966850828729278
2387,PHARMA,2,57.0,5.16,10.16012909632572
1166,RETAIL,22,2858.0,352.22,7.20359157445763
1200,RETAIL,89,40024.21,2059.48,23.478784703296174
1205,RETAIL,6,218.0,25.0,10.316489709262319
1207,RETAIL,6,324.0,23.21,13.98200771725945
1213,RETAIL,19,1049.16,138.73,11.357817289733585
1276,RETAIL,52,3896.0,186.74,25.8483349856809
1306,RETAIL,68,13095.19,1325.25,8.385246539520201
1310,RETAIL,219,18314.388,2862.16,15.979026681579231
1370,RETAIL,2,490.0,10.07,48.752794167594764
1494,RETAIL,5,561.0,56.28,9.520922721945432
1574,RETAIL,1,22.0,1.39,15.827338129496404
1575,RETAIL,1,146.0,24.19,6.035551880942538
1595,RETAIL,14,665.0,127.1,6.017740384213594
1604,RETAIL,249,35705.0,6186.4400000000005,6.934136827729303
1620,RETAIL,52,3419.0,321.75,11.756698981708212
1694,RETAIL,3,445.0,33.11,14.408178852478988
1702,RETAIL,5,452.5,67.78999999999999,10.220995866350819
1728,RETAIL,3,94.0,7.98,11.96113516113516
1753,RETAIL,2,867.0,83.31,10.188575537236108
1754,RETAIL,10,4804.0,256.15,18.676929222494415
1802,RETAIL,8,138.0,26.47,6.1119995504883295
1830,RETAIL,130,1576.0,218.07999999999998,7.836592961931203
1860,RETAIL,65,3900.0,596.46,8.747296118522602
1872,RETAIL,7,984.0,173.13,5.889841217680538
1874,RETAIL,1,326.0,54.27,6.007002026902524
1884,RETAIL,25,6113.0,1422.75,5.8521167944943135
1943,RETAIL,15,2139.62,376.36,6.185370793709326
1949,RETAIL,26,2105.0,366.21,5.744580135536709
2015,RETAIL,10,660.0,80.53999999999999,8.446671792051335
2023,RETAIL,8,4124.0,639.5,8.198536818511444
2025,RETAIL,41,1880.0,159.72,6.845147969078238
2039,RETAIL,1,20.0,1.47,13.60544217687075
2147,RETAIL,37,4966.38,805.87,7.218931268210267
2218,RETAIL,1,34.0,4.69,7.249466950959488
2234,RETAIL,1,10.0,2.66,3.7593984962406015
2314,RETAIL,1,35.0,3.3,10.606060606060607
2323,RETAIL,6,217.0,12.59,15.149849949211855
2344,RETAIL,1,60.0,10.0,6.0
2359,RETAIL,1,1680.0,260.81,6.441470802499904
2366,RETAIL,2,83.0,5.53,15.31760640702706
2401,RETAIL,1,125.0,9.54,13.102725366876312
2405,RETAIL,1,1190.0,5.93,200.6745362563238
